ano,id_municipio,id_municipio_nome,sexo,grupo_idade,populacao
2022,1400100,Boa Vista,masculino,75-79 anos,1547
2024,2704302,Maceió,masculino,75-79 anos,6293
2023,1600303,Macapá,masculino,75-79 anos,1907
2022,2704302,Maceió,masculino,75-79 anos,5640
2022,2800308,Aracaju,masculino,75-79 anos,4067
2023,1501402,Belém,masculino,80-mais,9760
2023,3304557,Rio de Janeiro,masculino,80-mais,64741
2024,5208707,Goiânia,masculino,80-mais,11548
2022,2111300,São Luís,masculino,80-mais,5960
2024,1600303,Macapá,masculino,80-mais,1893
2023,3304557,Rio de Janeiro,feminino,0-4 anos,168809
2023,2611606,Recife,feminino,0-4 anos,42245
2023,1721000,Palmas,feminino,0-4 anos,11848
2024,2800308,Aracaju,feminino,0-4 anos,16889
2024,1600303,Macapá,feminino,0-4 anos,19193
2024,3106200,Belo Horizonte,feminino,0-4 anos,54698
2022,2800308,Aracaju,feminino,0-4 anos,18204
2022,1501402,Belém,feminino,0-4 anos,37456
2023,1400100,Boa Vista,feminino,0-4 anos,20175
2022,1200401,Rio Branco,feminino,0-4 anos,14100
2022,2507507,João Pessoa,feminino,10-14 anos,28181
2024,3205309,Vitória,feminino,10-14 anos,9655
2024,1100205,Porto Velho,feminino,10-14 anos,20185
2023,3106200,Belo Horizonte,feminino,10-14 anos,64093
2024,1600303,Macapá,feminino,10-14 anos,20233
2024,2111300,São Luís,feminino,10-14 anos,35599
2023,2304400,Fortaleza,feminino,10-14 anos,81177
2023,4205407,Florianópolis,feminino,10-14 anos,14629
2024,2507507,João Pessoa,feminino,10-14 anos,28365
2024,3106200,Belo Horizonte,feminino,10-14 anos,63967
2023,2704302,Maceió,feminino,10-14 anos,32967
2024,4106902,Curitiba,feminino,10-14 anos,52963
2022,2611606,Recife,feminino,15-19 anos,52493
2022,2111300,São Luís,feminino,15-19 anos,41534
2023,2611606,Recife,feminino,15-19 anos,51332
2024,1501402,Belém,feminino,15-19 anos,49276
2022,2800308,Aracaju,feminino,15-19 anos,21551
2024,2611606,Recife,feminino,15-19 anos,50522
2024,1200401,Rio Branco,feminino,15-19 anos,16547
2023,1501402,Belém,feminino,20-24 anos,57049
2022,3205309,Vitória,feminino,20-24 anos,12972
2024,1302603,Manaus,feminino,20-24 anos,98040
2024,2704302,Maceió,feminino,20-24 anos,39154
2022,1200401,Rio Branco,feminino,20-24 anos,18488
2024,2211001,Teresina,feminino,20-24 anos,37043
2022,1600303,Macapá,feminino,20-24 anos,23092
2023,1100205,Porto Velho,feminino,20-24 anos,21902
2024,4205407,Florianópolis,feminino,20-24 anos,19835
2022,2507507,João Pessoa,feminino,20-24 anos,34970
2023,2304400,Fortaleza,feminino,20-24 anos,100522
2024,1721000,Palmas,feminino,20-24 anos,14572
2022,2927408,Salvador,feminino,20-24 anos,99624
2023,1400100,Boa Vista,feminino,25-29 anos,22107
2024,2408102,Natal,feminino,25-29 anos,30978
2022,1400100,Boa Vista,feminino,25-29 anos,21355
2022,1200401,Rio Branco,feminino,25-29 anos,17766
2023,2611606,Recife,feminino,25-29 anos,61866
2022,5208707,Goiânia,feminino,25-29 anos,63987
2022,2704302,Maceió,feminino,25-29 anos,43729
2023,1302603,Manaus,feminino,25-29 anos,103924
2023,5002704,Campo Grande,feminino,30-34 anos,37209
2022,2408102,Natal,feminino,30-34 anos,32621
2024,1501402,Belém,feminino,30-34 anos,54880
2024,4205407,Florianópolis,feminino,30-34 anos,25972
2023,1721000,Palmas,feminino,30-34 anos,14973
2023,3550308,São Paulo,feminino,30-34 anos,463479
2023,1200401,Rio Branco,feminino,30-34 anos,16353
2024,2704302,Maceió,feminino,30-34 anos,41338
2023,2507507,João Pessoa,feminino,30-34 anos,37314
2024,3205309,Vitória,feminino,30-34 anos,12820
2022,5300108,Brasília,feminino,35-39 anos,133629
2023,1302603,Manaus,feminino,35-39 anos,95555
2023,1200401,Rio Branco,feminino,35-39 anos,16224
2024,4106902,Curitiba,feminino,35-39 anos,72233
2023,2111300,São Luís,feminino,35-39 anos,50623
2024,2927408,Salvador,feminino,35-39 anos,115304
2022,2211001,Teresina,feminino,40-44 anos,39347
2023,2408102,Natal,feminino,40-44 anos,32635
2023,2304400,Fortaleza,feminino,40-44 anos,108963
2024,2408102,Natal,feminino,40-44 anos,32661
2022,2408102,Natal,feminino,40-44 anos,32511
2024,5300108,Brasília,feminino,40-44 anos,138050
2022,3205309,Vitória,feminino,40-44 anos,14873
2023,1400100,Boa Vista,feminino,40-44 anos,17236
2024,3304557,Rio de Janeiro,feminino,40-44 anos,277918
2024,5208707,Goiânia,feminino,40-44 anos,64534
2024,5103403,Cuiabá,feminino,40-44 anos,29106
2022,1721000,Palmas,feminino,40-44 anos,13262
2024,4314902,Porto Alegre,feminino,40-44 anos,56777
2022,1200401,Rio Branco,feminino,45-49 anos,12695
2022,2408102,Natal,feminino,45-49 anos,28521
2022,5300108,Brasília,feminino,45-49 anos,116905
2022,4314902,Porto Alegre,feminino,45-49 anos,49773
2024,3106200,Belo Horizonte,feminino,45-49 anos,95721
2023,5300108,Brasília,feminino,45-49 anos,121160
2024,2800308,Aracaju,feminino,45-49 anos,25561
2023,1100205,Porto Velho,feminino,45-49 anos,17379
2023,4106902,Curitiba,feminino,45-49 anos,70779
2023,2704302,Maceió,feminino,45-49 anos,38160
2023,1721000,Palmas,feminino,45-49 anos,11341
2022,1721000,Palmas,feminino,5-9 anos,11701
2023,5002704,Campo Grande,feminino,5-9 anos,33908
2022,1400100,Boa Vista,feminino,5-9 anos,18926
2024,2507507,João Pessoa,feminino,5-9 anos,28940
2022,1302603,Manaus,feminino,5-9 anos,90107
2022,5208707,Goiânia,feminino,5-9 anos,45547
2024,1501402,Belém,feminino,5-9 anos,39792
2022,2304400,Fortaleza,feminino,5-9 anos,81290
2022,2408102,Natal,feminino,5-9 anos,24486
2023,4205407,Florianópolis,feminino,5-9 anos,15139
2022,3550308,São Paulo,feminino,5-9 anos,370685
2023,5002704,Campo Grande,feminino,50-54 anos,30255
2024,1400100,Boa Vista,feminino,50-54 anos,11213
2022,2304400,Fortaleza,feminino,50-54 anos,89784
2023,1100205,Porto Velho,feminino,50-54 anos,14740
2023,5300108,Brasília,feminino,50-54 anos,100512
2024,4314902,Porto Alegre,feminino,50-54 anos,45873
2022,3304557,Rio de Janeiro,feminino,50-54 anos,231465
2023,2800308,Aracaju,feminino,50-54 anos,22181
2024,3550308,São Paulo,feminino,50-54 anos,417729
2024,1200401,Rio Branco,feminino,55-59 anos,9125
2022,2408102,Natal,feminino,55-59 anos,27172
2024,4314902,Porto Alegre,feminino,55-59 anos,46648
2024,5208707,Goiânia,feminino,55-59 anos,46198
2024,5103403,Cuiabá,feminino,55-59 anos,19494
2024,3550308,São Paulo,feminino,55-59 anos,386350
2022,2611606,Recife,feminino,55-59 anos,54710
2024,2611606,Recife,feminino,55-59 anos,55208
2024,4106902,Curitiba,feminino,55-59 anos,63094
2023,5002704,Campo Grande,feminino,60-64 anos,24951
2024,4106902,Curitiba,feminino,60-64 anos,57683
2023,1100205,Porto Velho,feminino,60-64 anos,9998
2023,2304400,Fortaleza,feminino,60-64 anos,70532
2023,3304557,Rio de Janeiro,feminino,60-64 anos,212897
2023,2507507,João Pessoa,feminino,60-64 anos,23407
2023,2111300,São Luís,feminino,60-64 anos,26021
2024,1400100,Boa Vista,feminino,60-64 anos,7032
2024,1200401,Rio Branco,feminino,60-64 anos,7333
2022,1600303,Macapá,feminino,65-69 anos,5288
2022,2211001,Teresina,feminino,65-69 anos,17355
2024,2211001,Teresina,feminino,65-69 anos,18658
2023,5208707,Goiânia,feminino,65-69 anos,32795
2022,3304557,Rio de Janeiro,feminino,65-69 anos,183235
2023,3106200,Belo Horizonte,feminino,65-69 anos,66240
2024,2800308,Aracaju,feminino,70-74 anos,10931
2023,3106200,Belo Horizonte,feminino,70-74 anos,52101
2023,4314902,Porto Alegre,feminino,70-74 anos,34760
2024,3550308,São Paulo,feminino,70-74 anos,232091
2023,5208707,Goiânia,feminino,70-74 anos,24668
2024,2704302,Maceió,feminino,70-74 anos,15512
2024,5300108,Brasília,feminino,70-74 anos,42983
2024,2507507,João Pessoa,feminino,70-74 anos,14590
2022,4205407,Florianópolis,feminino,70-74 anos,9731
2022,1721000,Palmas,feminino,75-79 anos,1473
2023,2704302,Maceió,feminino,75-79 anos,9653
2024,5300108,Brasília,feminino,75-79 anos,29539
2024,2611606,Recife,feminino,75-79 anos,23793
2023,2927408,Salvador,feminino,75-79 anos,31115
2024,2507507,João Pessoa,feminino,75-79 anos,10602
2022,1100205,Porto Velho,feminino,75-79 anos,2640
2024,2111300,São Luís,feminino,80-mais,12096
2022,5300108,Brasília,feminino,80-mais,29833
2022,2927408,Salvador,feminino,80-mais,38347
2024,5002704,Campo Grande,feminino,80-mais,11949
2024,2408102,Natal,feminino,80-mais,14140
2022,3106200,Belo Horizonte,feminino,80-mais,51043
2022,5208707,Goiânia,feminino,80-mais,18113
2023,2704302,Maceió,masculino,0-4 anos,33386
2024,3205309,Vitória,masculino,0-4 anos,9449
2022,1501402,Belém,masculino,0-4 anos,39196
2022,3550308,São Paulo,masculino,0-4 anos,353632
2023,5103403,Cuiabá,masculino,0-4 anos,23257
2024,2211001,Teresina,masculino,10-14 anos,30240
2022,1600303,Macapá,masculino,10-14 anos,21322
2023,2211001,Teresina,masculino,10-14 anos,30425
2022,2507507,João Pessoa,masculino,10-14 anos,29605
2022,4205407,Florianópolis,masculino,10-14 anos,15175
2024,2611606,Recife,masculino,10-14 anos,50965
2024,1400100,Boa Vista,masculino,10-14 anos,19349
2024,2800308,Aracaju,masculino,10-14 anos,20594
2024,1100205,Porto Velho,masculino,10-14 anos,20910
2024,1302603,Manaus,masculino,10-14 anos,94199
2023,5103403,Cuiabá,masculino,15-19 anos,24359
2022,4106902,Curitiba,masculino,15-19 anos,59614
2024,1501402,Belém,masculino,15-19 anos,51600
2024,1600303,Macapá,masculino,15-19 anos,21307
2024,1400100,Boa Vista,masculino,15-19 anos,19511
2022,2800308,Aracaju,masculino,15-19 anos,21680
2023,4205407,Florianópolis,masculino,15-19 anos,15836
2024,2611606,Recife,masculino,15-19 anos,52689
2023,2211001,Teresina,masculino,15-19 anos,33107
2022,5103403,Cuiabá,masculino,15-19 anos,24204
2024,2507507,João Pessoa,masculino,15-19 anos,30989
2022,4314902,Porto Alegre,masculino,15-19 anos,43587
2023,1600303,Macapá,masculino,15-19 anos,21455
2022,2927408,Salvador,masculino,15-19 anos,82660
2023,4106902,Curitiba,masculino,20-24 anos,68653
2022,3550308,São Paulo,masculino,20-24 anos,447556
2022,2507507,João Pessoa,masculino,20-24 anos,34274
2022,2611606,Recife,masculino,20-24 anos,60144
2024,4205407,Florianópolis,masculino,20-24 anos,20078
2022,2704302,Maceió,masculino,25-29 anos,41330
2024,2304400,Fortaleza,masculino,25-29 anos,104788
2023,2927408,Salvador,masculino,25-29 anos,94443
2024,2408102,Natal,masculino,25-29 anos,30478
2024,5002704,Campo Grande,masculino,25-29 anos,37450
2024,4314902,Porto Alegre,masculino,25-29 anos,51605
2024,3205309,Vitória,masculino,30-34 anos,11842
2023,1400100,Boa Vista,masculino,30-34 anos,20190
2024,2211001,Teresina,masculino,30-34 anos,34445
2023,5300108,Brasília,masculino,30-34 anos,113563
2024,5300108,Brasília,masculino,30-34 anos,113656
2022,4106902,Curitiba,masculino,30-34 anos,70740
2022,4205407,Florianópolis,masculino,30-34 anos,25268
2023,1501402,Belém,masculino,30-34 anos,50907
2022,2111300,São Luís,masculino,30-34 anos,44977
2022,1721000,Palmas,masculino,30-34 anos,13999
2024,2927408,Salvador,masculino,35-39 anos,96974
2024,2111300,São Luís,masculino,35-39 anos,43548
2022,4314902,Porto Alegre,masculino,35-39 anos,51747
2023,1400100,Boa Vista,masculino,35-39 anos,18771
2023,1501402,Belém,masculino,35-39 anos,51639
2024,4106902,Curitiba,masculino,35-39 anos,68626
2024,5002704,Campo Grande,masculino,35-39 anos,36659
2022,1501402,Belém,masculino,35-39 anos,52711
2023,4106902,Curitiba,masculino,35-39 anos,70080
2022,1400100,Boa Vista,masculino,35-39 anos,18085
2022,1302603,Manaus,masculino,40-44 anos,84687
2024,3205309,Vitória,masculino,40-44 anos,13060
2022,5300108,Brasília,masculino,40-44 anos,118215
2022,4314902,Porto Alegre,masculino,40-44 anos,50810
2024,1600303,Macapá,masculino,40-44 anos,17247
2023,2507507,João Pessoa,masculino,40-44 anos,32776
2023,1200401,Rio Branco,masculino,40-44 anos,14211
2023,5208707,Goiânia,masculino,40-44 anos,58284
2024,5103403,Cuiabá,masculino,40-44 anos,27541
2023,3550308,São Paulo,masculino,40-44 anos,453343
2022,3205309,Vitória,masculino,45-49 anos,10601
2023,4205407,Florianópolis,masculino,45-49 anos,19018
2024,2211001,Teresina,masculino,45-49 anos,28502
2022,4205407,Florianópolis,masculino,45-49 anos,18107
2022,2408102,Natal,masculino,45-49 anos,23722
2023,5103403,Cuiabá,masculino,45-49 anos,22730
2024,1302603,Manaus,masculino,45-49 anos,74854
2024,1600303,Macapá,masculino,45-49 anos,14746
2023,5103403,Cuiabá,masculino,5-9 anos,24591
2022,3106200,Belo Horizonte,masculino,5-9 anos,67834
2022,4106902,Curitiba,masculino,5-9 anos,54711
2023,2800308,Aracaju,masculino,5-9 anos,20583
2023,4205407,Florianópolis,masculino,5-9 anos,16159
2023,5208707,Goiânia,masculino,5-9 anos,47433
2024,1100205,Porto Velho,masculino,5-9 anos,20348
2023,5300108,Brasília,masculino,5-9 anos,104696
2023,1721000,Palmas,masculino,50-54 anos,7896
2024,1100205,Porto Velho,masculino,50-54 anos,13806
2024,1600303,Macapá,masculino,50-54 anos,12093
2024,4205407,Florianópolis,masculino,50-54 anos,16292
2022,1400100,Boa Vista,masculino,50-54 anos,9712
2023,5208707,Goiânia,masculino,50-54 anos,43483
2024,5002704,Campo Grande,masculino,50-54 anos,26770
2023,1200401,Rio Branco,masculino,50-54 anos,9466
2023,2111300,São Luís,masculino,50-54 anos,28083
2022,3205309,Vitória,masculino,55-59 anos,9316
2022,5208707,Goiânia,masculino,55-59 anos,36843
2023,5300108,Brasília,masculino,55-59 anos,71836
2023,4106902,Curitiba,masculino,55-59 anos,51328
2024,3550308,São Paulo,masculino,55-59 anos,314952
2022,5103403,Cuiabá,masculino,55-59 anos,16023
2023,1501402,Belém,masculino,60-64 anos,30685
2023,1100205,Porto Velho,masculino,60-64 anos,9509
2023,2800308,Aracaju,masculino,60-64 anos,12390
2023,5208707,Goiânia,masculino,60-64 anos,31118
2024,1721000,Palmas,masculino,60-64 anos,4698
2023,1302603,Manaus,masculino,65-69 anos,25201
2024,1400100,Boa Vista,masculino,65-69 anos,4595
2024,2408102,Natal,masculino,65-69 anos,13690
2023,3205309,Vitória,masculino,65-69 anos,7129
2024,2927408,Salvador,masculino,65-69 anos,45707
2022,3550308,São Paulo,masculino,65-69 anos,201871
2022,5208707,Goiânia,masculino,65-69 anos,22762
2023,3550308,São Paulo,masculino,65-69 anos,207723
2024,3304557,Rio de Janeiro,masculino,65-69 anos,135251
2023,2800308,Aracaju,masculino,65-69 anos,9426
2023,2304400,Fortaleza,masculino,65-69 anos,37429
2022,2611606,Recife,masculino,70-74 anos,18058
2024,1100205,Porto Velho,masculino,70-74 anos,4375
2022,1100205,Porto Velho,masculino,70-74 anos,3852
2022,3205309,Vitória,masculino,70-74 anos,4802
2023,1100205,Porto Velho,masculino,70-74 anos,4111
2024,1302603,Manaus,masculino,70-74 anos,17094
2024,3550308,São Paulo,masculino,70-74 anos,155034
2024,2304400,Fortaleza,masculino,70-74 anos,27685
2022,2408102,Natal,masculino,70-74 anos,9148
2023,4314902,Porto Alegre,masculino,70-74 anos,22360
2022,5300108,Brasília,masculino,70-74 anos,26853
2022,3304557,Rio de Janeiro,masculino,70-74 anos,93496
2024,3304557,Rio de Janeiro,masculino,70-74 anos,99778
2024,2704302,Maceió,masculino,70-74 anos,10025
2023,5208707,Goiânia,masculino,70-74 anos,16800
2024,1100205,Porto Velho,masculino,75-79 anos,2592
2023,3205309,Vitória,masculino,75-79 anos,3198
2022,1721000,Palmas,masculino,75-79 anos,1253
2024,2800308,Aracaju,masculino,75-79 anos,4660
2022,5103403,Cuiabá,masculino,75-79 anos,4078
2024,1400100,Boa Vista,masculino,75-79 anos,1837
2024,3106200,Belo Horizonte,masculino,75-79 anos,25352
2024,5300108,Brasília,masculino,75-79 anos,19157
2022,1501402,Belém,masculino,75-79 anos,9791
2022,2304400,Fortaleza,masculino,75-79 anos,16802
2024,1721000,Palmas,masculino,80-mais,1365
2024,1302603,Manaus,masculino,80-mais,8582
2022,1200401,Rio Branco,masculino,80-mais,1792
2022,4314902,Porto Alegre,masculino,80-mais,14847
2024,2211001,Teresina,masculino,80-mais,5957
2024,4106902,Curitiba,masculino,80-mais,16536
2022,4205407,Florianópolis,masculino,80-mais,4350
2024,1100205,Porto Velho,masculino,80-mais,2256
2023,2927408,Salvador,masculino,80-mais,16802
2023,2304400,Fortaleza,feminino,0-4 anos,71820
2023,5208707,Goiânia,feminino,0-4 anos,41761
2024,2408102,Natal,feminino,0-4 anos,20564
2022,2408102,Natal,feminino,0-4 anos,22753
2022,1302603,Manaus,feminino,0-4 anos,82120
2024,1501402,Belém,feminino,0-4 anos,33784
2024,5103403,Cuiabá,feminino,10-14 anos,23415
2023,3304557,Rio de Janeiro,feminino,10-14 anos,193405
2023,5002704,Campo Grande,feminino,10-14 anos,32723
2024,2408102,Natal,feminino,10-14 anos,24168
2022,1100205,Porto Velho,feminino,10-14 anos,19845
2024,2211001,Teresina,feminino,10-14 anos,29000
2023,2211001,Teresina,feminino,10-14 anos,29267
2024,1501402,Belém,feminino,10-14 anos,42736
2023,1501402,Belém,feminino,10-14 anos,43750
2022,3106200,Belo Horizonte,feminino,10-14 anos,64477
2023,1302603,Manaus,feminino,15-19 anos,90891
2022,1600303,Macapá,feminino,15-19 anos,21089
2022,1302603,Manaus,feminino,15-19 anos,90479
2024,3304557,Rio de Janeiro,feminino,15-19 anos,198163
2022,1200401,Rio Branco,feminino,15-19 anos,17241
2024,1302603,Manaus,feminino,15-19 anos,91654
2022,5103403,Cuiabá,feminino,15-19 anos,23531
2022,4106902,Curitiba,feminino,15-19 anos,58417
2023,5300108,Brasília,feminino,15-19 anos,105851
2024,1100205,Porto Velho,feminino,20-24 anos,21612
2024,4106902,Curitiba,feminino,20-24 anos,65865
2023,2211001,Teresina,feminino,20-24 anos,37883
2023,3106200,Belo Horizonte,feminino,20-24 anos,88504
2022,5208707,Goiânia,feminino,20-24 anos,60125
2023,2704302,Maceió,feminino,20-24 anos,40685
2022,1501402,Belém,feminino,20-24 anos,58747
2024,2507507,João Pessoa,feminino,20-24 anos,34445
2023,1600303,Macapá,feminino,20-24 anos,22655
2024,1600303,Macapá,feminino,20-24 anos,22165
2024,2211001,Teresina,feminino,25-29 anos,37367
2024,1200401,Rio Branco,feminino,25-29 anos,17851
2022,1302603,Manaus,feminino,25-29 anos,102869
2024,1400100,Boa Vista,feminino,25-29 anos,22771
2023,2800308,Aracaju,feminino,25-29 anos,26369
2022,4106902,Curitiba,feminino,25-29 anos,72744
2023,3205309,Vitória,feminino,25-29 anos,13180
2024,2704302,Maceió,feminino,25-29 anos,43509
2024,1100205,Porto Velho,feminino,30-34 anos,21211
2023,3205309,Vitória,feminino,30-34 anos,13041
2022,1100205,Porto Velho,feminino,30-34 anos,21301
2023,2111300,São Luís,feminino,30-34 anos,48682
2024,4106902,Curitiba,feminino,30-34 anos,70757
2023,5300108,Brasília,feminino,30-34 anos,119194
2023,2704302,Maceió,feminino,30-34 anos,41317
2022,3205309,Vitória,feminino,30-34 anos,13345
2023,1100205,Porto Velho,feminino,30-34 anos,21262
2022,3106200,Belo Horizonte,feminino,30-34 anos,96446
2022,5103403,Cuiabá,feminino,35-39 anos,29249
2024,1100205,Porto Velho,feminino,35-39 anos,21469
2024,5103403,Cuiabá,feminino,35-39 anos,28963
2024,2304400,Fortaleza,feminino,35-39 anos,111483
2023,4106902,Curitiba,feminino,35-39 anos,73953
2024,3304557,Rio de Janeiro,feminino,35-39 anos,265401
2024,5300108,Brasília,feminino,35-39 anos,127790
2022,1302603,Manaus,feminino,35-39 anos,96117
2023,5103403,Cuiabá,feminino,35-39 anos,29112
2022,4314902,Porto Alegre,feminino,35-39 anos,56348
2023,5002704,Campo Grande,feminino,35-39 anos,37846
2022,2927408,Salvador,feminino,35-39 anos,126614
2023,4314902,Porto Alegre,feminino,35-39 anos,55240
2024,1501402,Belém,feminino,35-39 anos,56567
2024,3205309,Vitória,feminino,40-44 anos,14933
2022,2111300,São Luís,feminino,40-44 anos,47334
2022,5002704,Campo Grande,feminino,40-44 anos,37711
2022,5300108,Brasília,feminino,40-44 anos,136998
2024,1501402,Belém,feminino,40-44 anos,60174
2022,1400100,Boa Vista,feminino,45-49 anos,12937
2022,4314902,Porto Alegre,feminino,5-9 anos,40582
2024,1302603,Manaus,feminino,5-9 anos,87969
2022,1501402,Belém,feminino,5-9 anos,41712
2023,4106902,Curitiba,feminino,5-9 anos,51970
2023,1200401,Rio Branco,feminino,5-9 anos,14888
2022,2800308,Aracaju,feminino,5-9 anos,19796
2023,2408102,Natal,feminino,5-9 anos,24349
2024,4205407,Florianópolis,feminino,5-9 anos,15329
2023,3550308,São Paulo,feminino,5-9 anos,367650
2022,2111300,São Luís,feminino,50-54 anos,35348
2022,2507507,João Pessoa,feminino,50-54 anos,29095
2023,2211001,Teresina,feminino,50-54 anos,29341
2022,1721000,Palmas,feminino,50-54 anos,8085
2023,2927408,Salvador,feminino,50-54 anos,97595
2023,4205407,Florianópolis,feminino,50-54 anos,18099
2022,1400100,Boa Vista,feminino,50-54 anos,10036
2023,1501402,Belém,feminino,50-54 anos,50064
2024,3106200,Belo Horizonte,feminino,50-54 anos,85621
2022,5002704,Campo Grande,feminino,50-54 anos,29940
2024,5002704,Campo Grande,feminino,50-54 anos,30634
2024,1600303,Macapá,feminino,50-54 anos,13015
2023,4106902,Curitiba,feminino,50-54 anos,65869
2024,1100205,Porto Velho,feminino,50-54 anos,15132
2023,2507507,João Pessoa,feminino,50-54 anos,29453
2024,5103403,Cuiabá,feminino,50-54 anos,22127
2023,1100205,Porto Velho,feminino,55-59 anos,12586
2023,5208707,Goiânia,feminino,55-59 anos,45664
2022,3550308,São Paulo,feminino,55-59 anos,382029
2024,2408102,Natal,feminino,55-59 anos,27022
2023,4205407,Florianópolis,feminino,55-59 anos,17688
2022,1400100,Boa Vista,feminino,55-59 anos,8130
2022,2408102,Natal,feminino,60-64 anos,22963
2022,2800308,Aracaju,feminino,60-64 anos,16233
2023,2800308,Aracaju,feminino,60-64 anos,16897
2024,3205309,Vitória,feminino,60-64 anos,11190
2024,1302603,Manaus,feminino,60-64 anos,42930
2023,1302603,Manaus,feminino,60-64 anos,41403
2024,5103403,Cuiabá,feminino,60-64 anos,16868
2022,1302603,Manaus,feminino,60-64 anos,39841
2024,2111300,São Luís,feminino,60-64 anos,27131
2022,2211001,Teresina,feminino,60-64 anos,22168
2024,1721000,Palmas,feminino,65-69 anos,3742
2023,2304400,Fortaleza,feminino,65-69 anos,54435
2024,3106200,Belo Horizonte,feminino,65-69 anos,67933
2023,1721000,Palmas,feminino,65-69 anos,3555
2024,5002704,Campo Grande,feminino,65-69 anos,20660
2022,3550308,São Paulo,feminino,65-69 anos,281997
2024,4314902,Porto Alegre,feminino,65-69 anos,43314
2022,2927408,Salvador,feminino,65-69 anos,60960
2024,1100205,Porto Velho,feminino,65-69 anos,7595
2023,5002704,Campo Grande,feminino,65-69 anos,19836
2024,4314902,Porto Alegre,feminino,70-74 anos,35637
2024,3205309,Vitória,feminino,70-74 anos,7697
2023,4106902,Curitiba,feminino,70-74 anos,36732
2024,2927408,Salvador,feminino,70-74 anos,48195
2023,2800308,Aracaju,feminino,70-74 anos,10457
2023,2304400,Fortaleza,feminino,70-74 anos,42274
2022,1600303,Macapá,feminino,70-74 anos,3466
2023,2507507,João Pessoa,feminino,75-79 anos,10031
2023,3550308,São Paulo,feminino,75-79 anos,158708
2022,2927408,Salvador,feminino,75-79 anos,29603
2023,1100205,Porto Velho,feminino,75-79 anos,2818
2022,3550308,São Paulo,feminino,75-79 anos,151050
2024,5002704,Campo Grande,feminino,75-79 anos,10222
2022,2800308,Aracaju,feminino,75-79 anos,6760
2023,1721000,Palmas,feminino,75-79 anos,1590
2022,1501402,Belém,feminino,75-79 anos,15991
2024,4106902,Curitiba,feminino,80-mais,31775
2023,2704302,Maceió,feminino,80-mais,10756
2022,2111300,São Luís,feminino,80-mais,11672
2022,1302603,Manaus,feminino,80-mais,13891
2023,4106902,Curitiba,feminino,80-mais,30414
2022,2704302,Maceió,feminino,80-mais,10439
2023,3106200,Belo Horizonte,feminino,80-mais,52483
2022,4106902,Curitiba,feminino,80-mais,29333
2022,1400100,Boa Vista,feminino,80-mais,1925
2024,2800308,Aracaju,feminino,80-mais,9392
2023,3205309,Vitória,masculino,0-4 anos,9736
2023,1400100,Boa Vista,masculino,0-4 anos,21314
2023,2211001,Teresina,masculino,0-4 anos,29114
2023,1721000,Palmas,masculino,0-4 anos,12280
2023,3550308,São Paulo,masculino,0-4 anos,338842
2022,2507507,João Pessoa,masculino,0-4 anos,28515
2024,2408102,Natal,masculino,0-4 anos,21649
2024,1400100,Boa Vista,masculino,0-4 anos,20979
2022,5208707,Goiânia,masculino,0-4 anos,44480
2022,1600303,Macapá,masculino,0-4 anos,21515
2022,4314902,Porto Alegre,masculino,0-4 anos,36086
2022,5103403,Cuiabá,masculino,10-14 anos,23470
2024,2111300,São Luís,masculino,10-14 anos,36761
2022,1200401,Rio Branco,masculino,10-14 anos,15755
2023,4106902,Curitiba,masculino,10-14 anos,54597
2023,4314902,Porto Alegre,masculino,10-14 anos,40566
2023,1100205,Porto Velho,masculino,10-14 anos,20844
2023,1400100,Boa Vista,masculino,10-14 anos,18797
2024,5002704,Campo Grande,masculino,15-19 anos,34542
2023,1100205,Porto Velho,masculino,15-19 anos,20953
2024,5208707,Goiânia,masculino,15-19 anos,48875
2022,5002704,Campo Grande,masculino,15-19 anos,34738
2023,2507507,João Pessoa,masculino,15-19 anos,31018
2024,4106902,Curitiba,masculino,15-19 anos,57425
2023,4314902,Porto Alegre,masculino,15-19 anos,42406
2023,3106200,Belo Horizonte,masculino,20-24 anos,87861
2023,3304557,Rio de Janeiro,masculino,20-24 anos,239146
2024,5208707,Goiânia,masculino,20-24 anos,56799
2022,2408102,Natal,masculino,20-24 anos,30990
2024,2800308,Aracaju,masculino,20-24 anos,23074
2023,2211001,Teresina,masculino,20-24 anos,36864
2022,5103403,Cuiabá,masculino,20-24 anos,26062
2022,1600303,Macapá,masculino,20-24 anos,22756
2022,5208707,Goiânia,masculino,20-24 anos,58883
2023,2507507,João Pessoa,masculino,20-24 anos,34329
2022,3106200,Belo Horizonte,masculino,20-24 anos,89469
2022,1400100,Boa Vista,masculino,25-29 anos,21233
2024,1600303,Macapá,masculino,25-29 anos,21942
2023,4106902,Curitiba,masculino,25-29 anos,72297
2022,2211001,Teresina,masculino,25-29 anos,35455
2024,1501402,Belém,masculino,25-29 anos,54764
2022,2408102,Natal,masculino,25-29 anos,31410
2023,2111300,São Luís,masculino,25-29 anos,46838
2023,1200401,Rio Branco,masculino,25-29 anos,16885
2024,2611606,Recife,masculino,25-29 anos,59795
2022,1100205,Porto Velho,masculino,25-29 anos,21677
2024,3550308,São Paulo,masculino,25-29 anos,455226
2022,2927408,Salvador,masculino,25-29 anos,95016
2023,1501402,Belém,masculino,25-29 anos,54919
2023,5208707,Goiânia,masculino,25-29 anos,61995
